Timestamp,Device_Type,Malware_Detection,Phishing_Attempts,Social_Media_Usage,VPN_Usage,Cyberbullying_Reports,Parental_Control_Alerts,Firewall_Logs,Login_Attempts,Download_Risk,Password_Strength,Data_Breach_Notifications,Online_Purchase_Risk,Education_Content_Usage,Age_Group,Geolocation,Public_Network_Usage,Network_Type,Hours_Online,Website_Visits,Peer_Interactions,Risky_Website_Visits,Cloud_Service_Usage,Unencrypted_Traffic,Ad_Clicks,Insecure_Login_Attempts,E_Safety_Awareness_Score,Malware_Exposure_Risk,Cybersecurity_Behavior_Category,Year,Month,Hour,DayOfWeek,Hours_Online_capped,Firewall_Logs_extreme,Password_Strength_enc,Social_Media_Usage_enc,Peer_Interactions_enc,E_Safety_Awareness_Score_enc,Education_Content_Usage_enc,Cybersecurity_Behavior_enc,Is_Minor
2020-12-16 04:00:00,Laptop,0,0,Low,1,0,0,2,2,1,Weak,0,0,None,13-16,EU,0,WiFi,1.6682283,2,Low,0,0,0,1,0,Moderate,1,Safe,2020,12,4,Wednesday,1.6682283,0,0,0,0,1,0,0,0
2020-12-16 05:00:00,Mobile,0,0,Low,0,0,0,2,4,0,Weak,0,0,None,13-16,US,1,WiFi,3.890321,2,Low,0,0,0,1,0,Moderate,0,Safe,2020,12,5,Wednesday,3.890321,0,0,0,0,1,0,0,0
2020-12-16 06:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,Low,13-16,ASIA,1,WiFi,2.334964,1,Low,0,0,0,0,0,High,0,Safe,2020,12,6,Wednesday,2.334964,0,0,0,0,2,1,0,0
2020-12-16 07:00:00,Mobile,0,0,Medium,1,0,0,3,2,0,Moderate,0,0,Low,13-16,US,0,Cellular,5.5994363,4,Low,0,0,0,0,0,Low,0,Safe,2020,12,7,Wednesday,5.5994363,0,1,1,0,0,1,0,0
2020-12-16 08:00:00,Mobile,0,0,Low,1,0,0,0,2,0,Moderate,0,0,None,<13,US,0,Cellular,0.54334676,2,Low,0,0,0,0,0,High,0,Risky,2020,12,8,Wednesday,0.54334676,0,1,0,0,2,0,2,1
2020-12-16 09:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Weak,0,0,None,17-19,US,0,WiFi,5.582326,4,Low,0,0,0,0,0,High,0,Safe,2020,12,9,Wednesday,5.582326,0,0,0,0,2,0,0,0
2020-12-16 10:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,<13,US,1,WiFi,0.8735369,9,Low,0,0,0,1,0,Moderate,0,Safe,2020,12,10,Wednesday,0.8735369,0,0,0,0,1,1,0,1
2020-12-16 11:00:00,Mobile,0,1,High,0,0,0,3,1,0,Weak,0,0,None,13-16,US,0,WiFi,0.020431565,3,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,11,Wednesday,0.020431565,0,0,2,0,1,0,0,0
2020-12-16 12:00:00,Mobile,0,0,High,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,Ethernet,0.88681614,2,Low,0,0,0,0,0,Low,0,Safe,2020,12,12,Wednesday,0.88681614,0,0,2,0,0,0,0,0
2020-12-16 13:00:00,Tablet,0,1,Low,0,0,0,3,1,0,Weak,0,0,None,<13,US,0,Other,0.22752003,5,Low,0,0,0,0,0,Low,1,Safe,2020,12,13,Wednesday,0.22752003,0,0,0,0,0,0,0,1
2020-12-16 14:00:00,Tablet,0,1,Low,0,0,0,3,2,0,Strong,0,0,None,13-16,US,0,WiFi,7.7888813,3,Low,0,0,0,0,0,Low,0,Neutral,2020,12,14,Wednesday,7.7888813,0,2,0,0,0,0,1,0
2020-12-16 15:00:00,Mobile,0,0,Low,0,0,1,2,2,0,Moderate,0,0,None,17-19,Other,0,Cellular,1.05825,2,Low,0,1,0,1,0,Low,0,Safe,2020,12,15,Wednesday,1.05825,0,1,0,0,0,0,0,0
2020-12-16 16:00:00,Mobile,0,1,Low,0,0,0,3,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.726985,2,Low,0,0,0,0,0,Low,0,Safe,2020,12,16,Wednesday,1.726985,0,0,0,0,0,0,0,0
2020-12-16 17:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,1,None,13-16,ASIA,1,WiFi,2.7909143,1,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,17,Wednesday,2.7909143,0,0,0,0,1,0,0,0
2020-12-16 18:00:00,Tablet,1,2,Low,0,0,0,4,3,1,Weak,0,0,None,13-16,ASIA,0,WiFi,4.693423,6,Low,0,0,0,0,0,Moderate,1,Neutral,2020,12,18,Wednesday,4.693423,0,0,0,0,1,0,1,0
2020-12-16 19:00:00,Desktop,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,<13,ASIA,0,Other,1.567104,6,Low,0,0,0,1,0,Low,0,Safe,2020,12,19,Wednesday,1.567104,0,0,0,0,0,0,0,1
2020-12-16 20:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Moderate,0,0,High,13-16,EU,0,WiFi,0.1833345,4,Low,0,0,0,0,0,Low,1,Safe,2020,12,20,Wednesday,0.1833345,0,1,0,0,0,2,0,0
2020-12-16 21:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,High,17-19,Other,0,Other,5.4685435,0,Low,0,0,0,0,0,Low,1,Risky,2020,12,21,Wednesday,5.4685435,0,0,1,0,0,2,2,0
2020-12-16 22:00:00,Laptop,0,0,Low,0,0,0,0,2,0,Weak,0,0,None,<13,US,0,WiFi,3.073272,1,High,0,0,0,0,0,Low,0,Safe,2020,12,22,Wednesday,3.073272,0,0,0,2,0,0,0,1
2020-12-16 23:00:00,Tablet,0,1,Medium,0,0,0,2,2,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.36993453,2,Low,1,0,0,0,0,Moderate,1,Safe,2020,12,23,Wednesday,0.36993453,0,0,1,0,1,0,0,0
2020-12-17 00:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,ASIA,1,WiFi,2.9900093,1,Low,0,0,0,0,0,Moderate,0,Neutral,2020,12,0,Thursday,2.9900093,0,0,1,0,1,0,1,0
2020-12-17 01:00:00,Mobile,0,1,Low,0,0,0,5,1,0,Weak,0,0,None,13-16,EU,0,WiFi,0.3995904,1,Low,0,0,0,1,1,Moderate,1,Safe,2020,12,1,Thursday,0.3995904,0,0,0,0,1,0,0,0
2020-12-17 02:00:00,Mobile,0,0,Low,0,0,1,1,1,0,Weak,0,1,None,17-19,ASIA,0,WiFi,5.6259475,4,Low,0,0,0,0,0,Low,0,Safe,2020,12,2,Thursday,5.6259475,0,0,0,0,0,0,0,0
2020-12-17 03:00:00,Mobile,0,0,Low,0,0,0,1,2,0,Weak,0,0,None,13-16,EU,0,Cellular,0.5896066,6,Low,0,0,0,0,1,Moderate,1,Safe,2020,12,3,Thursday,0.5896066,0,0,0,0,1,0,0,0
2020-12-17 04:00:00,Mobile,1,0,Low,1,0,0,0,1,0,Moderate,0,0,Low,<13,US,1,WiFi,0.13174604,1,Low,0,1,0,0,0,Moderate,1,Safe,2020,12,4,Thursday,0.13174604,0,1,0,0,1,1,0,1
2020-12-17 05:00:00,Mobile,0,0,High,0,0,0,3,3,0,Weak,0,0,High,13-16,US,0,Cellular,2.4735878,2,Low,0,0,0,1,0,High,0,Safe,2020,12,5,Thursday,2.4735878,0,0,2,0,2,2,0,0
2020-12-17 06:00:00,Laptop,0,0,Medium,0,0,0,0,3,0,Weak,0,0,None,13-16,EU,0,WiFi,4.9986553,3,Low,0,0,0,1,1,High,1,Safe,2020,12,6,Thursday,4.9986553,0,0,1,0,2,0,0,0
2020-12-17 07:00:00,Laptop,1,1,Low,1,0,0,2,4,0,Weak,0,0,None,13-16,EU,0,WiFi,1.2016697,4,Low,0,0,0,0,0,Low,0,Neutral,2020,12,7,Thursday,1.2016697,0,0,0,0,0,0,1,0
2020-12-17 08:00:00,Tablet,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,EU,1,WiFi,6.5481787,1,Low,0,0,0,1,0,Low,0,Safe,2020,12,8,Thursday,6.5481787,0,0,0,0,0,0,0,0
2020-12-17 09:00:00,Mobile,0,0,Low,1,0,0,2,4,0,Weak,0,0,Low,13-16,EU,1,WiFi,0.014936708,4,Low,0,0,0,0,0,High,0,Safe,2020,12,9,Thursday,0.014936708,0,0,0,0,2,1,0,0
2020-12-17 10:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,High,13-16,US,0,WiFi,0.59245956,4,Low,0,0,0,0,0,Low,1,Safe,2020,12,10,Thursday,0.59245956,0,0,0,0,0,2,0,0
2020-12-17 11:00:00,Mobile,0,1,Low,0,0,0,0,3,0,Weak,0,0,None,13-16,EU,0,Ethernet,0.044129644,3,Low,0,0,0,0,0,High,0,Neutral,2020,12,11,Thursday,0.044129644,0,0,0,0,2,0,1,0
2020-12-17 12:00:00,Mobile,0,2,Low,0,0,0,1,1,1,Weak,0,0,None,17-19,US,1,WiFi,2.1823804,2,Low,0,0,0,0,0,Moderate,0,Risky,2020,12,12,Thursday,2.1823804,0,0,0,0,1,0,2,0
2020-12-17 13:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,<13,EU,0,WiFi,2.0150852,3,Low,0,1,0,0,0,Low,0,Safe,2020,12,13,Thursday,2.0150852,0,0,0,0,0,0,0,1
2020-12-17 14:00:00,Mobile,0,0,Low,0,0,0,1,2,0,Weak,0,0,None,13-16,US,0,WiFi,6.434801,1,Low,0,1,0,0,0,Low,0,Risky,2020,12,14,Thursday,6.434801,0,0,0,0,0,0,2,0
2020-12-17 15:00:00,Mobile,0,1,Low,0,0,0,0,2,0,Weak,0,0,Low,17-19,EU,0,Ethernet,0.09346144,2,Low,0,0,0,0,1,Moderate,0,Safe,2020,12,15,Thursday,0.09346144,0,0,0,0,1,1,0,0
2020-12-17 16:00:00,Mobile,0,1,Low,1,0,0,2,5,1,Weak,0,0,None,13-16,EU,0,WiFi,0.1500335,2,Low,0,0,0,1,1,Low,0,Safe,2020,12,16,Thursday,0.1500335,0,0,0,0,0,0,0,0
2020-12-17 17:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,EU,0,Cellular,2.6704612,6,Low,0,0,0,0,0,Low,0,Safe,2020,12,17,Thursday,2.6704612,0,0,0,0,0,1,0,0
2020-12-17 18:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,US,0,Cellular,8.509539,6,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,18,Thursday,8.509539,0,0,0,0,1,0,0,0
2020-12-17 19:00:00,Mobile,0,0,Low,0,0,0,4,1,1,Moderate,0,0,Low,<13,ASIA,1,Cellular,2.843044,5,Low,0,0,0,0,1,Low,0,Neutral,2020,12,19,Thursday,2.843044,0,1,0,0,0,1,1,1
2020-12-17 20:00:00,Tablet,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,EU,1,Cellular,0.41393983,2,Low,0,0,1,0,1,Low,1,Neutral,2020,12,20,Thursday,0.41393983,0,0,0,0,0,0,1,0
2020-12-17 21:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,<13,US,0,Other,4.109954,2,Low,0,0,0,0,1,Low,1,Neutral,2020,12,21,Thursday,4.109954,0,0,0,0,0,0,1,1
2020-12-17 22:00:00,Mobile,1,0,Low,0,0,0,3,1,0,Strong,0,0,None,13-16,US,1,WiFi,0.2483632,5,Medium,0,0,0,0,0,High,0,Neutral,2020,12,22,Thursday,0.2483632,0,2,0,1,2,0,1,0
2020-12-17 23:00:00,Mobile,0,0,Low,0,0,0,0,1,1,Weak,0,0,Low,13-16,US,0,WiFi,0.102869354,4,Low,0,1,0,0,0,Low,0,Safe,2020,12,23,Thursday,0.102869354,0,0,0,0,0,1,0,0
2020-12-18 00:00:00,Laptop,0,1,Low,1,0,0,2,3,0,Weak,0,0,None,13-16,US,1,WiFi,1.362829,4,Low,0,0,0,0,0,Low,0,Safe,2020,12,0,Friday,1.362829,0,0,0,0,0,0,0,0
2020-12-18 01:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,None,13-16,US,1,Ethernet,2.1428416,4,Low,1,0,0,0,0,Low,1,Neutral,2020,12,1,Friday,2.1428416,0,0,1,0,0,0,1,0
2020-12-18 02:00:00,Laptop,0,0,Low,0,0,0,3,1,0,Weak,0,0,None,13-16,EU,1,WiFi,4.607354,2,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,2,Friday,4.607354,0,0,0,0,1,0,0,0
2020-12-18 03:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,ASIA,0,WiFi,0.6624158,6,Medium,0,0,0,1,1,Moderate,1,Safe,2020,12,3,Friday,0.6624158,0,0,0,1,1,1,0,0
2020-12-18 04:00:00,Mobile,0,0,Medium,0,0,0,3,4,0,Weak,0,0,None,17-19,EU,0,WiFi,6.335016,3,Low,0,0,0,1,0,High,0,Neutral,2020,12,4,Friday,6.335016,0,0,1,0,2,0,1,0
2020-12-18 05:00:00,Desktop,1,1,High,0,0,0,0,1,0,Weak,0,0,None,17-19,US,0,WiFi,2.5354233,2,Low,1,0,1,0,0,Moderate,0,Safe,2020,12,5,Friday,2.5354233,0,0,2,0,1,0,0,0
2020-12-18 06:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,High,13-16,US,0,WiFi,0.11301126,8,Low,0,0,0,0,0,Moderate,0,Neutral,2020,12,6,Friday,0.11301126,0,0,0,0,1,2,1,0
2020-12-18 07:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,None,17-19,EU,0,WiFi,0.25065997,5,Low,0,0,0,0,0,Low,0,Safe,2020,12,7,Friday,0.25065997,0,0,1,0,0,0,0,0
2020-12-18 08:00:00,Mobile,0,0,Medium,0,0,0,2,1,0,Weak,0,0,Low,13-16,US,0,Ethernet,1.859495,1,Low,0,0,0,0,0,Low,1,Risky,2020,12,8,Friday,1.859495,0,0,1,0,0,1,2,0
2020-12-18 09:00:00,Mobile,0,0,Medium,0,0,0,1,2,0,Weak,0,0,High,13-16,US,1,WiFi,1.0789373,1,Low,0,0,0,0,0,High,0,Safe,2020,12,9,Friday,1.0789373,0,0,1,0,2,2,0,0
2020-12-18 10:00:00,Mobile,0,0,Low,0,0,0,1,3,0,Weak,0,0,None,13-16,US,0,WiFi,0.36009043,1,Low,0,1,0,0,1,Moderate,0,Neutral,2020,12,10,Friday,0.36009043,0,0,0,0,1,0,1,0
2020-12-18 11:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Weak,0,0,Low,13-16,US,1,WiFi,1.334597,2,Low,0,0,0,0,0,High,0,Safe,2020,12,11,Friday,1.334597,0,0,0,0,2,1,0,0
2020-12-18 12:00:00,Mobile,0,0,Low,1,0,0,4,1,0,Moderate,0,0,None,13-16,EU,0,WiFi,1.5713145,4,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,12,Friday,1.5713145,0,1,0,0,1,0,0,0
2020-12-18 13:00:00,Desktop,0,2,Low,0,0,0,3,3,0,Strong,0,0,None,13-16,US,0,WiFi,0.799613,3,Low,0,0,0,1,1,Moderate,0,Safe,2020,12,13,Friday,0.799613,0,2,0,0,1,0,0,0
2020-12-18 14:00:00,Mobile,0,0,Low,0,0,0,2,1,0,Weak,0,0,Low,13-16,ASIA,0,Cellular,4.3651304,3,Low,0,0,0,0,0,Moderate,1,Neutral,2020,12,14,Friday,4.3651304,0,0,0,0,1,1,1,0
2020-12-18 15:00:00,Mobile,0,0,Medium,1,0,0,3,1,0,Weak,0,0,High,13-16,ASIA,0,WiFi,1.8631953,2,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,15,Friday,1.8631953,0,0,1,0,1,2,0,0
2020-12-18 16:00:00,Mobile,0,0,High,0,0,0,2,1,0,Weak,0,0,High,<13,US,0,WiFi,8.113279,1,Low,1,0,0,1,0,Low,1,Safe,2020,12,16,Friday,8.113279,0,0,2,0,0,2,0,1
2020-12-18 17:00:00,Mobile,0,0,High,0,0,0,0,1,0,Moderate,0,0,None,17-19,US,0,Cellular,0.83732194,5,Medium,0,0,0,0,0,Low,0,Risky,2020,12,17,Friday,0.83732194,0,1,2,1,0,0,2,0
2020-12-18 18:00:00,Mobile,0,0,Low,0,0,0,3,1,1,Moderate,0,0,None,13-16,ASIA,0,Other,1.1747037,3,Low,0,0,0,0,0,Low,1,Neutral,2020,12,18,Friday,1.1747037,0,1,0,0,0,0,1,0
2020-12-18 19:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Weak,0,0,Low,13-16,US,1,WiFi,3.94396,7,Low,0,0,0,0,0,Moderate,1,Safe,2020,12,19,Friday,3.94396,0,0,0,0,1,1,0,0
2020-12-18 20:00:00,Desktop,0,0,Low,0,0,0,0,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.7893397,2,Low,1,0,0,0,0,Low,0,Safe,2020,12,20,Friday,1.7893397,0,0,0,0,0,0,0,0
2020-12-18 21:00:00,Mobile,0,0,Medium,1,0,0,2,1,0,Moderate,0,0,None,17-19,US,0,WiFi,2.7708337,4,Low,0,0,0,0,0,Low,0,Neutral,2020,12,21,Friday,2.7708337,0,1,1,0,0,0,1,0
2020-12-18 22:00:00,Mobile,0,1,Low,0,0,0,1,3,0,Weak,0,0,None,13-16,US,0,Cellular,0.14727111,2,Low,0,0,0,1,0,Low,0,Safe,2020,12,22,Friday,0.14727111,0,0,0,0,0,0,0,0
2020-12-18 23:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Weak,0,0,None,13-16,US,1,WiFi,4.935309,2,Low,1,0,0,0,0,Moderate,0,Safe,2020,12,23,Friday,4.935309,0,0,0,0,1,0,0,0
2020-12-19 00:00:00,Mobile,0,1,Low,0,0,0,4,1,0,Moderate,0,0,Low,<13,US,1,WiFi,9.298487,2,Low,0,0,0,0,0,Low,0,Safe,2020,12,0,Saturday,9.29531,0,1,0,0,0,1,0,1
2020-12-19 01:00:00,Laptop,0,0,Low,0,0,0,3,2,0,Weak,0,0,None,13-16,US,0,Cellular,0.17041996,3,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,1,Saturday,0.17041996,0,0,0,0,1,0,0,0
2020-12-19 02:00:00,Mobile,0,1,Medium,0,0,0,1,1,0,Weak,0,0,None,<13,US,0,Ethernet,2.9983494,2,Low,0,0,0,0,1,Low,0,Safe,2020,12,2,Saturday,2.9983494,0,0,1,0,0,0,0,1
2020-12-19 03:00:00,Mobile,0,0,Low,1,0,0,1,1,0,Weak,0,0,High,13-16,EU,1,WiFi,0.19780974,0,Low,0,0,1,0,0,Low,0,Neutral,2020,12,3,Saturday,0.19780974,0,0,0,0,0,2,1,0
2020-12-19 04:00:00,Laptop,0,1,Medium,0,0,0,2,2,0,Weak,0,0,Low,13-16,EU,0,WiFi,5.611368,2,Low,0,0,0,0,0,Low,0,Safe,2020,12,4,Saturday,5.611368,0,0,1,0,0,1,0,0
2020-12-19 05:00:00,Tablet,0,0,Medium,0,0,0,3,1,0,Weak,0,0,High,13-16,US,0,Ethernet,0.17580667,1,Low,0,0,0,0,0,High,1,Safe,2020,12,5,Saturday,0.17580667,0,0,1,0,2,2,0,0
2020-12-19 06:00:00,Mobile,0,0,Low,0,0,0,2,2,0,Weak,0,0,None,17-19,US,0,WiFi,0.6678465,4,Low,0,0,0,0,0,Low,0,Safe,2020,12,6,Saturday,0.6678465,0,0,0,0,0,0,0,0
2020-12-19 07:00:00,Tablet,0,0,Low,0,0,1,1,2,0,Strong,0,0,High,13-16,US,0,WiFi,0.27089664,5,Low,0,0,0,0,0,High,0,Safe,2020,12,7,Saturday,0.27089664,0,2,0,0,2,2,0,0
2020-12-19 08:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,17-19,US,0,Cellular,1.9225231,2,Low,0,1,0,1,0,Low,1,Neutral,2020,12,8,Saturday,1.9225231,0,0,0,0,0,0,1,0
2020-12-19 09:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,0,High,13-16,ASIA,0,WiFi,16.094728,5,Medium,0,0,0,0,0,Low,0,Safe,2020,12,9,Saturday,9.29531,0,0,0,1,0,2,0,0
2020-12-19 10:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,None,13-16,US,0,WiFi,1.6174265,2,Low,0,0,0,1,0,Moderate,0,Risky,2020,12,10,Saturday,1.6174265,0,0,0,0,1,0,2,0
2020-12-19 11:00:00,Mobile,0,0,Low,0,0,1,3,5,0,Weak,0,0,None,13-16,EU,1,WiFi,0.17355949,1,Low,1,0,0,0,0,Low,1,Neutral,2020,12,11,Saturday,0.17355949,0,0,0,0,0,0,1,0
2020-12-19 12:00:00,Mobile,0,0,Medium,0,0,0,1,1,0,Weak,0,0,None,13-16,EU,0,WiFi,4.7797985,7,Low,0,0,0,0,1,Low,1,Risky,2020,12,12,Saturday,4.7797985,0,0,1,0,0,0,2,0
2020-12-19 13:00:00,Mobile,0,0,Low,0,0,1,2,2,0,Weak,0,0,None,13-16,ASIA,0,WiFi,0.35654795,1,Low,0,0,0,0,0,Moderate,0,Neutral,2020,12,13,Saturday,0.35654795,0,0,0,0,1,0,1,0
2020-12-19 14:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Weak,0,0,Low,13-16,ASIA,0,Ethernet,0.19568436,4,Low,0,0,0,0,0,Low,1,Safe,2020,12,14,Saturday,0.19568436,0,0,0,0,0,1,0,0
2020-12-19 15:00:00,Mobile,0,0,Low,0,0,1,2,1,1,Moderate,0,0,Low,13-16,US,0,Ethernet,1.9369829,2,Low,0,0,0,0,1,High,0,Risky,2020,12,15,Saturday,1.9369829,0,1,0,0,2,1,2,0
2020-12-19 16:00:00,Mobile,0,0,Low,0,0,0,1,1,1,Weak,0,0,High,13-16,Other,0,WiFi,5.157628,5,Low,0,0,0,0,0,High,0,Safe,2020,12,16,Saturday,5.157628,0,0,0,0,2,2,0,0
2020-12-19 17:00:00,Laptop,0,0,Low,0,0,0,5,2,0,Weak,0,0,None,13-16,US,1,Ethernet,0.37989628,3,Low,0,0,0,0,0,High,0,Safe,2020,12,17,Saturday,0.37989628,0,0,0,0,2,0,0,0
2020-12-19 18:00:00,Mobile,0,1,Low,0,0,1,2,3,1,Weak,0,0,None,13-16,US,0,WiFi,3.0953333,6,Low,0,0,0,0,0,Low,0,Safe,2020,12,18,Saturday,3.0953333,0,0,0,0,0,0,0,0
2020-12-19 19:00:00,Mobile,0,1,Medium,0,0,0,3,1,0,Weak,0,0,None,17-19,US,0,WiFi,1.5203642,2,Low,0,0,0,0,0,Low,0,Risky,2020,12,19,Saturday,1.5203642,0,0,1,0,0,0,2,0
2020-12-19 20:00:00,Mobile,0,0,Low,0,0,0,0,1,0,Moderate,0,0,None,13-16,EU,0,WiFi,0.68582314,1,Low,1,0,0,0,1,Moderate,0,Neutral,2020,12,20,Saturday,0.68582314,0,1,0,0,1,0,1,0
2020-12-19 21:00:00,Mobile,0,0,Low,0,0,0,2,2,1,Weak,0,0,Low,<13,US,0,WiFi,1.4650344,2,Low,0,0,0,1,0,Low,0,Safe,2020,12,21,Saturday,1.4650344,0,0,0,0,0,1,0,1
2020-12-19 22:00:00,Mobile,0,0,Low,0,0,0,1,1,1,Weak,0,0,Low,13-16,US,0,Cellular,0.40354303,5,Low,0,0,0,0,0,Moderate,0,Safe,2020,12,22,Saturday,0.40354303,0,0,0,0,1,1,0,0
2020-12-19 23:00:00,Desktop,0,0,Low,0,0,1,2,5,0,Strong,0,0,None,13-16,EU,1,Cellular,0.50732845,2,Medium,0,1,0,0,0,High,0,Safe,2020,12,23,Saturday,0.50732845,0,2,0,1,2,0,0,0
2020-12-20 00:00:00,Mobile,0,0,Medium,1,0,0,4,3,0,Weak,0,0,None,13-16,US,0,Cellular,2.4228463,3,Low,0,0,0,0,0,Low,0,Safe,2020,12,0,Sunday,2.4228463,0,0,1,0,0,0,0,0
2020-12-20 01:00:00,Laptop,0,1,Low,1,0,0,3,5,0,Weak,0,0,Low,13-16,US,0,WiFi,0.96558946,2,Low,0,0,0,0,0,Low,1,Neutral,2020,12,1,Sunday,0.96558946,0,0,0,0,0,1,1,0
2020-12-20 02:00:00,Mobile,0,1,Low,0,0,0,1,1,0,Weak,0,0,Low,17-19,US,0,WiFi,2.566664,4,Low,1,0,0,0,0,Low,0,Safe,2020,12,2,Sunday,2.566664,0,0,0,0,0,1,0,0
2020-12-20 03:00:00,Tablet,0,1,High,1,0,0,0,1,0,Weak,0,0,High,13-16,US,1,WiFi,1.0342983,4,Low,0,0,0,0,0,Moderate,1,Safe,2020,12,3,Sunday,1.0342983,0,0,2,0,1,2,0,0
2020-12-20 04:00:00,Mobile,0,0,Low,0,0,0,0,3,0,Weak,0,0,None,13-16,US,0,WiFi,1.7436465,2,Low,0,0,0,0,0,Moderate,1,Safe,2020,12,4,Sunday,1.7436465,0,0,0,0,1,0,0,0
2020-12-20 05:00:00,Desktop,0,0,Medium,0,0,0,1,1,1,Weak,0,0,None,17-19,US,0,WiFi,1.3608798,1,Low,0,0,0,1,0,High,1,Safe,2020,12,5,Sunday,1.3608798,0,0,1,0,2,0,0,0
2020-12-20 06:00:00,Mobile,0,1,Low,0,0,0,2,1,0,Weak,0,0,None,13-16,EU,1,Other,2.2468941,4,Low,0,0,0,0,0,Low,0,Neutral,2020,12,6,Sunday,2.2468941,0,0,0,0,0,0,1,0
2020-12-20 07:00:00,Mobile,0,0,Low,0,0,0,2,3,0,Weak,0,0,None,13-16,US,0,WiFi,0.7179222,3,Low,0,0,0,1,0,Low,0,Safe,2020,12,7,Sunday,0.7179222,0,0,0,0,0,0,0,0
2020-12-20 08:00:00,Mobile,0,1,High,0,0,0,2,1,0,Weak,0,0,None,<13,US,1,WiFi,0.43874136,4,Low,0,0,0,0,0,High,1,Neutral,2020,12,8,Sunday,0.43874136,0,0,2,0,2,0,1,1
2020-12-20 09:00:00,Mobile,0,0,Low,0,0,0,1,1,0,Strong,0,0,None,13-16,EU,0,WiFi,3.6456363,3,Low,0,1,0,0,0,Moderate,0,Risky,2020,12,9,Sunday,3.6456363,0,2,0,0,1,0,2,0
2020-12-20 10:00:00,Mobile,0,0,Low,0,0,0,5,2,0,Weak,0,0,Low,13-16,US,0,Cellular,0.19791004,1,Medium,0,0,0,0,0,Low,0,Safe,2020,12,10,Sunday,0.19791004,0,0,0,1,0,1,0,0
2020-12-20 11:00:00,Mobile,0,0,Low,0,0,0,3,1,0,Weak,0,1,None,<13,Other,0,WiFi,0.38459402,1,Medium,1,0,0,0,0,Moderate,0,Safe,2020,12,11,Sunday,0.38459402,0,0,0,1,1,0,0,1
2020-12-20 12:00:00,Laptop,0,0,Medium,0,0,0,2,2,0,Weak,0,0,None,13-16,US,0,Ethernet,1.3191532,1,Low,0,0,0,1,0,Moderate,0,Neutral,2020,12,12,Sunday,1.3191532,0,0,1,0,1,0,1,0
2020-12-20 13:00:00,Mobile,0,0,Low,0,0,0,4,2,0,Weak,0,0,Low,13-16,US,0,WiFi,0.13616867,2,Low,0,0,1,0,0,Low,1,Risky,2020,12,13,Sunday,0.13616867,0,0,0,0,0,1,2,0
2020-12-20 14:00:00,Mobile,0,0,Medium,0,0,0,0,1,0,Weak,0,0,Low,17-19,US,0,WiFi,1.55565,1,Medium,0,0,0,0,1,Low,1,Neutral,2020,12,14,Sunday,1.55565,0,0,1,1,0,1,1,0
2020-12-20 15:00:00,Mobile,0,0,High,1,0,0,2,2,0,Weak,0,0,None,13-16,US,1,Ethernet,4.229497,4,Low,0,0,0,0,0,Moderate,0,Neutral,2020,12,15,Sunday,4.229497,0,0,2,0,1,0,1,0
